GAS_ZONES,TIMESERIES,gas_demand_ref_quantity,gas_ref_price
MI,20220602,1787294.44373778,13.7509576627145
MI,20220603,1610547.21195415,13.0439889570131
MI,20220604,1751457.44384173,13.6063535568981
MI,20220605,1508174.73082242,14.168718156783
MI,20220606,1493580.00400418,14.731082756668
MI,20220607,1742846.06856346,15.2404689130172
MI,20220608,1496612.50779641,15.6770232719751
MI,20220609,1418263.61664929,13.7323116438653
MI,20220610,1506491.63729251,14.9571763593499
MI,20220611,1595409.31475343,15.2727379533465
MI,20220612,1684737.06895719,15.588299547343
MI,20220613,1794359.31158749,15.9038611413396
MI,20220614,2058586.31292188,13.7379835109764
MI,20220615,2765426.85991336,13.843635141587
MI,20220616,5840612.68397016,14.0299264205394
MI,20220617,3374447.14004836,13.0284574980698
MI,20220618,1744197.38247264,12.6059631810024
MI,20220619,1419448.00430652,12.1834688639351
MI,20220620,1640067.43604727,11.7609745468677
MI,20220621,2344462.31325091,11.3384802298003
MI,20220622,6326466.4842887,11.5306547899862
MI,20220623,2207829.14032935,11.0759603012814
MI,20220624,1775737.38173241,9.75277059264646
MI,20220625,2693026.21174503,9.84291420336766
MI,20220626,3195803.36114758,9.93305781408887
MI,20220627,1821230.81474075,10.0232014248101
MI,20220628,1360861.81736267,10.8832796388475
MI,20220629,1739939.74191218,10.8544563304162
MI,20220630,1813406.097229,10.5355232623345
MI,20220701,3626766.59587425,9.19692438778396
MI,20220702,1836519.908549,9.1204733773087
MI,20220703,1843995.92344262,9.04402236683343
MI,20220704,2078178.0441442,8.96757135635816
MI,20220705,3119687.0020222,8.8911203458829
MI,20220706,2953785.9292491,8.71977628460713
MI,20220707,1505351.65452855,8.93350510550589
MI,20220708,2096185.63427545,9.73710278736149
MI,20220709,1661057.89662288,9.8767416625483
MI,20220710,1534292.890481,10.0163805377351
MI,20220711,1810893.26226314,10.1560194129219
MI,20220712,2230859.65700414,10.0689161820314
MI,20220713,1652602.09509622,9.80637614074452
MI,20220714,1401611.64506807,10.057213089645
MI,20220715,1577308.45305868,9.55144277866095
MI,20220716,1729353.27675026,9.94342223390419
MI,20220717,1993138.48950086,10.3354016891474
MI,20220718,1923148.35184199,10.7273811443907
MI,20220719,2938006.11464769,10.1989481547788
MI,20220720,4742862.56533027,10.4081377531339
MI,20220721,3465777.87475895,10.8564140452588
MI,20220722,2854290.36189928,11.0924983445429
MI,20220723,3378274.60214768,11.0949948748642
MI,20220724,3050572.13931375,11.0974914051856
MI,20220725,1995576.56955206,11.0999879355069
MI,20220726,1402466.32280724,12.1957889971959
MI,20220727,1694609.38019345,11.0349593730177
MI,20220728,2032494.10848959,11.0458352613268
MI,20220729,1609058.9081182,10.405702374606
MI,20220730,1517051.061002,10.2456013896054
MI,20220731,1760643.90201448,10.0855004046047
MI,20220801,2270126.17605272,9.92539941960402
MI,20220802,2044222.98032752,9.5940636305366
MI,20220803,2093107.52132554,9.25671861800695
MI,20220804,3821417.03755861,9.85192907818072
MI,20220805,2465283.95895629,9.63287794106318
MI,20220806,2922385.42466532,9.33080278568179
MI,20220807,4250237.76212322,9.0287276303004
MI,20220808,3934658.26300698,8.72665247491901
MI,20220809,2008781.09690573,8.75783411334164
MI,20220810,1467905.20456038,8.65526885774424
MI,20220811,1868904.10382794,9.29486517286646
MI,20220812,1417297.7564132,9.4133534446258
MI,20220813,1497256.98893248,9.27766361302274
MI,20220814,1202518.75122251,9.14197378141969
MI,20220815,1301264.05747137,9.00628394981663
MI,20220816,1663246.02684741,9.76440760480616
MI,20220817,1691455.07757531,10.0771565120575
MI,20220818,1668955.47631446,10.0523583164316
MI,20220819,1850756.25029098,9.82251798573117
MI,20220820,2215914.68358744,10.1522259670293
MI,20220821,1933927.92173499,10.4819339483274
MI,20220822,1761619.91699806,10.8116419296255
MI,20220823,1698788.115752,10.7775401860295
MI,20220824,1843442.44198989,10.3193986311994
MI,20220825,2247451.68071009,10.6165708466048
MI,20220826,2005290.21550071,10.7029194471566
MI,20220827,1522751.22928264,10.6868759215589
MI,20220828,1693480.49317056,10.6708323959613
MI,20220829,2593901.81445694,10.6547888703636
MI,20220830,2783128.61996124,10.5675409234788
MI,20220831,1644697.39941646,10.4434425474732
MI,20220901,1802428.54587794,11.0472643538958
MI,20220902,2235010.75917924,10.8881546967839
MI,20220903,2654366.46405352,10.7646599287644
MI,20220904,2773779.66927595,10.6411651607448
MI,20220905,1293726.91932187,10.5176703927253
MI,20220906,1498662.88735853,10.3941756247057
MI,20220907,1606747.09033775,9.97622462074268
MI,20220908,1666052.67179247,10.2323512833983
MI,20220909,1861936.2816925,10.3545375109159
MI,20220910,2107969.61751059,10.3816016686826
MI,20220911,2641834.47064309,10.4086658264493
MI,20220912,1568671.38799409,10.435729984216
MI,20220913,1350826.21437701,10.881191511818
MI,20220914,1522000.31531389,11.2291738902179
MI,20220915,1763573.4195267,11.1000519336552
MI,20220916,1597289.06326049,10.3944285694378
MI,20220917,2088678.69201612,10.2595192574839
MI,20220918,2516620.09314516,10.12460994553
MI,20220919,2764739.75502939,9.98970063357612
MI,20220920,1963736.64506417,9.98217418773429
MI,20220921,1836693.38557365,9.88763971565122
MI,20220922,2137744.13108561,9.53588061831039
MI,20220923,1533102.41315471,8.23675392052863
MI,20220924,1503597.63833604,8.17957347429826
MI,20220925,1458184.31679452,8.12239302806788
MI,20220926,1473461.86022069,8.0652125818375
MI,20220927,1534604.23035997,8.10374936538381
MI,20220928,1583327.8923752,7.76432965872985
MI,20220929,1656162.22988408,7.68665130713224
MI,20220930,1663629.72056977,7.43541217120345
MI,20221001,1614656.82270646,7.0956063259813
MI,20221002,1640464.8266256,6.75580048075914
MI,20221003,1714929.60118122,6.41599463553699
MI,20221004,1718953.15716506,6.10002939229407
MI,20221005,1778061.05689547,6.55095021015569
MI,20221006,1849273.7087909,7.69702304306594
MI,20221007,1848336.38001806,6.91318292590784
MI,20221008,2114277.15844177,6.86519175234965
MI,20221009,1979034.8473867,6.81720057879145
MI,20221010,1804037.50106318,6.76920940523326
MI,20221011,1799895.51292986,6.66811267486974
MI,20221012,1958783.95801388,7.04869125755215
MI,20221013,1800791.66762795,6.62823483261497
MI,20221014,2036391.50986389,6.42393333086558
MI,20221015,2006610.30071912,6.43757457694163
MI,20221016,2114775.28770815,6.45121582301768
MI,20221017,2033453.90975263,6.46485706909373
MI,20221018,2354736.32792018,6.60467539302766
MI,20221019,2451803.26791381,6.08687773259319
MI,20221020,2441047.89458528,5.55996141295655
MI,20221021,2490340.37512076,4.89189392090634
MI,20221022,1987565.32739008,5.06838306024356
MI,20221023,2079817.23320503,5.24487219958078
MI,20221024,2124264.7610992,5.42136133891799
MI,20221025,2152531.77164443,5.87583025739065
MI,20221026,1993337.37664514,6.05101237761579
MI,20221027,2418840.35280443,6.12470829815881
MI,20221028,2461227.38793971,5.84963378877032
MI,20221029,2313487.48383259,5.89894410749711
MI,20221030,2193857.40027785,5.9482544262239
MI,20221031,2155795.35477892,5.99756474495069
MI,20221101,1977004.19050345,5.50557712609964
MI,20221102,2110559.8885549,5.56374929562241
MI,20221103,2118332.95794581,5.69600616983996
MI,20221104,2050097.60626564,4.9407503917978
MI,20221105,2039264.9689512,5.24412684837696
MI,20221106,2149765.01235144,5.54750330495612
MI,20221107,2091008.4729693,5.85087976153528
MI,20221108,2538564.25815097,5.10804382768874
MI,20221109,2577081.60712314,4.45539433884061
MI,20221110,2192532.56197974,6.23256352894551
MI,20221111,2236635.93195823,6.28466511966081
MI,20221112,2448102.40865738,6.98200246236207
MI,20221113,3194424.61654493,7.67933980506333
MI,20221114,3409824.23849452,8.3766771477646
MI,20221115,3367040.11023883,7.9732877720006
MI,20221116,3338814.8787695,7.98605586480408
MI,20221117,3516977.06510882,8.46284329584424
MI,20221118,3651360.06365527,8.36804559927013
MI,20221119,4051852.05211882,8.47050725487739
MI,20221120,4530522.30894552,8.57296891048464
MI,20221121,4410490.25192984,8.6754305660919
MI,20221122,3519605.60905662,8.77485869194247
MI,20221123,3334773.07111372,9.24075722599455
MI,20221124,3045427.26300109,9.28715261682855
MI,20221125,2862387.43449533,9.33354800766255
MI,20221126,2956005.773677,9.10653105340673
MI,20221127,2758963.24942666,8.87951409915091
MI,20221128,3081197.58679787,8.65249714489509
MI,20221129,3126730.09123208,8.73930980750227
MI,20221130,2741379.0855908,10.1959447511128
MI,20221201,3654701.00475989,9.26622316058015
MI,20221202,3585978.92935197,7.23825303454585
MI,20221203,2844876.47625689,6.89137848846784
MI,20221204,3612717.12174219,6.54450394238982
MI,20221205,3738349.79389217,6.1976293963118
MI,20221206,3366965.15434397,6.87404867364992
MI,20221207,3080198.16426608,6.77271945279602
MI,20221208,3105602.64160181,7.261425402411
MI,20221209,3511727.07362575,7.58726639064612
MI,20221210,3551380.24535858,8.5276119656202
MI,20221211,3498133.7069255,9.46795754059428
MI,20221212,3393285.80081026,10.4083031155684
MI,20221213,3531040.09985775,11.1909509525717
MI,20221214,3613765.5230686,10.2160232886959
MI,20221215,3362032.35224781,10.6753634583692
MI,20221216,3282932.62975823,10.4064111773529
MI,20221217,3715128.1009382,10.116757077264
MI,20221218,3902694.43019639,9.82710297717515
MI,20221219,4035573.06490505,9.53744887708629
MI,20221220,4092972.43157274,8.28087693965038
MI,20221221,4022689.35953725,9.61206423134611
MI,20221222,4120746.4230591,11.1308501768129
MI,20221223,4153934.39422005,11.2070122320938
MI,20221224,5563198.4252829,11.2047897828484
MI,20221225,5086007.29996751,11.202567333603
MI,20221226,4766035.0713219,11.2003448843575
MI,20221227,4461995.44566235,7.64291553632389
MI,20221228,4047547.27592275,6.35739466142855
MI,20221229,3439375.26979409,5.91778056754603
MI,20221230,2930632.91132554,5.50964549812684
MI,20221231,2948246.02275289,5.50964549812684
MN,20220101,2577550.66994754,4.57870657400777
MN,20220102,2953406.15572498,4.44134659341597
MN,20220103,2768953.65322514,4.30398661282417
MN,20220104,2223182.78025555,4.19310533341993
MN,20220105,2101524.04633609,4.15093942171383
MN,20220106,2568158.3757121,4.2264768706364
MN,20220107,3030954.94038672,4.01336586236371
MN,20220108,2717319.43117896,4.03003451470262
MN,20220109,2305245.05675903,4.04670316704153
MN,20220110,2742169.23033185,4.06337181938044
MN,20220111,2703141.31433655,3.96930402391827
MN,20220112,2036080.68498116,4.30616665451028
MN,20220113,1826009.98929081,4.35215749384862
MN,20220114,1934861.34843383,3.8867447074052
MN,20220115,2395659.65639563,3.87733817748396
MN,20220116,2498474.4712562,3.86793164756273
MN,20220117,2058874.13481725,3.85852511764149
MN,20220118,1972483.50797222,4.05000012170829
MN,20220119,2061799.0492652,4.38789540922695
MN,20220120,2845782.87693399,4.02542009972392
MN,20220121,2952563.61685073,3.7479763083728
MN,20220122,2411103.14512731,3.80661139837461
MN,20220123,2654000.42213942,3.86524648837643
MN,20220124,2762520.76528382,3.92388157837825
MN,20220125,2822359.12094531,3.99334072526474
MN,20220126,3112743.28129046,4.20608620368398
MN,20220127,2411425.70890453,4.24015883202644
MN,20220128,2401630.39233338,5.49028190653294
MN,20220129,2671209.07736397,5.49228295168053
MN,20220130,2170913.36732052,5.49428399682811
MN,20220131,2190209.38395382,5.4962850419757
MN,20220201,1997369.19016684,5.43119043529003
MN,20220202,2340702.94410232,6.73096647138304
MN,20220203,3006351.02285278,5.91452117430465
MN,20220204,3059831.42255657,5.45195350477339
MN,20220205,2763179.39495136,5.18268633143477
MN,20220206,2294405.94877929,4.91341915809615
MN,20220207,2446709.9816383,4.64415198475752
MN,20220208,2443458.60360234,4.53415273270977
MN,20220209,1796395.57616312,4.39017669780383
MN,20220210,1932041.82171937,4.31858306102969
MN,20220211,1872665.59295558,4.36437341225552
MN,20220212,2368810.87310819,4.39712191520172
MN,20220213,3040292.6553356,4.42987041814792
MN,20220214,2880242.74629283,4.46261892109412
MN,20220215,2505085.03641527,4.74546552188087
MN,20220216,2021175.95080698,4.83021101122543
MN,20220217,2358146.33811286,5.02478894589648
MN,20220218,2826204.20939636,5.06527002534191
MN,20220219,2222904.80318124,5.02616569808126
MN,20220220,2312199.76299923,4.9870613708206
MN,20220221,1750094.37008479,4.94795704355995
MN,20220222,2318233.55151282,4.9088527162993
MN,20220223,2926197.58878271,5.02591080658938
MN,20220224,3032546.54937434,5.23034217769697
MN,20220225,2953377.12803664,5.06271314450369
MN,20220226,2696418.13603735,4.99738681379554
MN,20220227,2084372.45249661,4.93206048308738
MN,20220228,1995483.37934909,4.86673415237923
MN,20220301,1683156.19257194,4.75433105667824
MN,20220302,1677535.84982869,5.06706014224384
MN,20220303,1972325.02838008,5.041784554294
MN,20220304,2135326.32506425,5.15800585364472
MN,20220305,1762339.05964738,5.22322502516149
MN,20220306,1711830.3368097,5.28844419667825
MN,20220307,1970476.62815203,5.35366336819502
MN,20220308,2004747.31491581,5.00270971801742
MN,20220309,1871342.27276273,4.93419175270352
MN,20220310,2561345.10325323,5.03915639903246
MN,20220311,2376145.99295166,5.18729165495528
MN,20220312,2995454.04706438,5.11166874770916
MN,20220313,2491327.14300493,5.03604584046304
MN,20220314,1623037.85377766,4.96042293321692
MN,20220315,1694392.9315365,4.8166067466144
MN,20220316,1473202.53116431,5.03294035217236
MN,20220317,1270699.15282154,5.14028004112057
MN,20220318,1417449.04325885,5.19330858160387
MN,20220319,1532861.72690899,5.13645932983898
MN,20220320,1420399.71232176,5.07961007807409
MN,20220321,1305264.65133563,5.0227608263092
MN,20220322,1139142.26022683,5.24280614689337
MN,20220323,1484708.32975037,5.49223648410338
MN,20220324,1560782.94467242,5.39635540005503
MN,20220325,1405001.87490556,5.70498490764524
MN,20220326,1772765.18848191,5.68450150251236
MN,20220327,2122116.11481277,5.66401809737948
MN,20220328,2160826.65962094,5.64353469224659
MN,20220329,1833400.92889365,5.41618536492897
MN,20220330,1468117.69778107,5.39340828272373
MN,20220331,1632304.89167621,5.51206206925757
MN,20220401,1815161.23211048,5.4587234191648
MN,20220402,1581410.40864914,5.53182166804791
MN,20220403,1444315.18219225,5.60491991693102
MN,20220404,1560266.96651982,5.67801816581412
MN,20220405,1402975.44342758,5.88149279688593
MN,20220406,1403257.56504978,6.19143213329767
MN,20220407,1483817.90963457,5.93015065026168
MN,20220408,1591094.76534407,6.22731627703463
MN,20220409,1497452.75874945,6.19160197814592
MN,20220410,1330374.78290254,6.15588767925722
MN,20220411,1142061.61227319,6.12017338036852
MN,20220412,1161872.81555742,6.32477905505189
MN,20220413,1148224.55090616,6.38419822794744
MN,20220414,1501657.13299121,6.6047949708758
MN,20220415,1848697.9148044,6.74720046104633
MN,20220416,1936447.29408373,6.88960595121686
MN,20220417,1704456.15928752,7.03201144138739
MN,20220418,1569164.31767671,7.17441693155792
MN,20220419,1770613.20203861,7.15624829034338
MN,20220420,1503646.05719681,6.8678361457374
MN,20220421,1318393.4936146,6.65511940904038
MN,20220422,1157571.14995314,6.39264115913931
MN,20220423,1048268.80886463,6.35534903087549
MN,20220424,985673.801074253,6.31805690261166
MN,20220425,1333387.94760155,6.28076477434783
MN,20220426,1680667.5547365,6.75965114516002
MN,20220427,1557231.03721558,6.79846216914243
MN,20220428,1323190.00594213,6.87690473338715
MN,20220429,1189265.19881593,6.76774426371654
MN,20220430,972824.776554456,6.93996188752182
MN,20220501,1084191.60434311,7.11217951132711
MN,20220502,1214341.67721505,7.28439713513239
MN,20220503,1177590.17096539,7.84538909990405
MN,20220504,1089250.13226701,8.32921750719795
MN,20220505,962172.807021612,8.47355990101544
MN,20220506,928498.509145184,8.42690319556204
